id_cliente,edad,sexo,ciudad,segmento_cliente,canal_adquisicion,cliente_premium,usa_cupon,dispositivo,visitas_sitio_mes,paginas_vistas,tiempo_promedio_sitio_min,compras_previas,dias_desde_ultima_compra,score_fidelizacion,carrito_abandonado_pct,monto_promedio_compra
10665,41.0,Mujer,Santiago,Plata,Referido,No,No,Desktop,41,25,11.7,6,46,83.0,23.6,74305.36
10666,22.0,Mujer,Rancagua,Bronce,Orgánico,No,No,Tablet,11,2,2.64,4,61,66.0,8.36,25146.43
10667,36.0,Mujer,Antofagasta,Plata,Orgánico,No,No,Desktop,25,28,12.5,7,30,89.0,34.79,52796.99
10668,46.0,Mujer,Concepción,Plata,Google Ads,No,No,Mobile,22,18,5.65,5,54,86.0,17.45,39759.58
10669,53.0,Hombre,Antofagasta,Oro,Email,Sí,No,Mobile,38,17,14.02,7,35,100.0,42.61,91800.63
10670,59.0,Hombre,santiago,Bronce,Instagram,Sí,No,Mobile,21,13,12.71,6,20,75.0,22.98,41111.13
10671,65.0,Mujer,Valparaíso,Plata,Orgánico,No,No,Desktop,102,12,8.77,6,46,66.0,32.86,282881.16
10672,67.0,Mujer,Santiago,Bronce,Orgánico,No,No,Desktop,19,9,1.82,2,46,62.0,24.42,12719.1
10673,49.0,Hombre,Valparaíso,Premium,Referido,No,Sí,Desktop,36,26,14.2,10,17,,27.52,91980.62
10674,37.0,Mujer,Valparaíso,Bronce,Email,No,No,Mobile,11,17,13.28,6,57,66.0,38.22,31810.35
10675,39.0,Hombre,Antofagasta,Oro,Google Ads,No,Sí,Desktop,15,17,10.08,4,57,69.0,34.45,53890.48
10676,25.0,Hombre,Santiago,Plata,Orgánico,Sí,No,Desktop,21,22,9.05,3,72,58.0,23.1,17498.79
10677,38.0,Mujer,Valparaíso,Oro,Orgánico,No,No,Mobile,24,15,8.05,8,45,88.0,12.17,55805.21
10678,58.0,Hombre,Rancagua,Premium,Orgánico,No,Sí,Tablet,28,25,17.3,4,62,66.0,25.72,46950.26
10679,57.0,Mujer,Rancagua,Bronce,Email,No,Sí,Mobile,14,9,6.49,5,59,60.0,19.79,64929.12
10680,29.0,Hombre,Puerto Montt,Plata,Email,No,No,Mobile,35,25,10.78,2,55,83.0,42.84,55444.22
10681,20.0,Hombre,Puerto Montt,Oro,Instagram,No,No,Desktop,22,19,12.6,5,36,84.0,9.73,73079.49
10682,24.0,Mujer,Temuco,Oro,Orgánico,No,No,Mobile,42,22,9.89,8,38,100.0,7.24,89570.09
10683,47.0,Hombre,Santiago,Plata,Email,No,Sí,Mobile,18,1,10.34,1,61,42.0,45.81,3000.0
10684,38.0,Hombre,Concepción,Plata,Google Ads,No,No,Mobile,27,13,15.38,11,0,100.0,36.04,45401.68
10685,22.0,Hombre,Rancagua,Oro,Orgánico,No,No,Mobile,30,2,8.33,4,51,59.0,28.3,56222.9
10686,50.0,Mujer,Rancagua,Plata,Referido,Sí,No,Desktop,24,18,12.7,2,108,54.0,25.27,48176.44
10687,63.0,Hombre,Antofagasta,Bronce,Google Ads,No,Sí,Mobile,10,8,7.6,3,51,38.0,30.74,21617.52
10688,23.0,Otro,Antofagasta,Oro,Orgánico,No,No,Mobile,27,9,6.7,6,47,91.0,42.79,51590.9
10689,39.0,Mujer,Puerto Montt,Premium,Instagram,No,Sí,Mobile,34,19,12.01,10,15,100.0,44.67,70514.32
10690,35.0,Mujer,Concepción,Premium,Email,No,No,Mobile,39,15,5.87,5,62,75.0,35.8,83799.64
10691,64.0,Mujer,Rancagua,Bronce,Google Ads,No,No,Desktop,21,9,11.54,5,23,71.0,21.8,64707.67
10692,27.0,Hombre,Puerto Montt,Premium,Email,No,Sí,Mobile,33,19,10.9,10,0,100.0,22.38,63309.18
10693,30.0,Hombre,Santiago,Plata,Instagram,Sí,No,Mobile,30,19,15.45,8,63,89.0,31.46,47368.4
10694,59.0,Mujer,Rancagua,Bronce,Orgánico,No,Sí,Desktop,20,23,9.14,2,93,41.0,34.9,53218.51
10695,47.0,Otro,Antofagasta,Bronce,Google Ads,No,No,Mobile,18,16,8.59,6,49,61.0,33.49,61939.82
10696,38.0,Mujer,La Serena,Oro,Referido,No,No,Mobile,24,11,5.05,7,56,89.0,21.1,40070.46
10697,51.0,Hombre,Puerto Montt,Premium,Email,No,No,Desktop,24,23,12.18,10,0,100.0,30.25,49614.62
10698,42.0,Hombre,Antofagasta,Bronce,Instagram,No,No,Mobile,20,10,4.16,9,18,100.0,24.23,49732.44
10699,28.0,Hombre,Valparaíso,Bronce,Referido,No,Sí,Mobile,4,9,4.6,4,71,46.0,33.61,40489.43
10700,69.0,Mujer,Temuco,Plata,Email,No,No,Mobile,19,11,11.47,5,35,77.0,43.52,40199.91
10701,60.0,Mujer,Rancagua,Bronce,Google Ads,No,Sí,Mobile,25,13,9.06,6,56,69.0,43.35,47694.43
10702,,Hombre,Antofagasta,Oro,Email,Sí,No,Mobile,37,25,16.44,11,0,100.0,40.87,86010.52
10703,61.0,Mujer,Temuco,Oro,Orgánico,No,No,Desktop,30,21,12.24,7,26,100.0,53.21,86960.59
10704,31.0,Hombre,Temuco,Plata,Orgánico,No,No,Mobile,27,14,13.48,7,54,76.0,23.65,43757.65
10705,26.0,Hombre,Temuco,Plata,Orgánico,No,No,Mobile,25,14,8.64,3,60,58.0,47.52,46979.34
10706,19.0,Mujer,Temuco,Bronce,Google Ads,Sí,No,Mobile,27,19,14.94,5,37,72.0,22.95,82720.55
10707,69.0,Hombre,La Serena,Bronce,Referido,No,Sí,Mobile,22,15,9.13,5,60,65.0,39.9,17523.37
10708,62.0,Hombre,Puerto Montt,Bronce,Instagram,No,No,Mobile,18,12,4.04,5,61,78.0,20.88,42319.99
10709,20.0,Mujer,Valparaíso,Plata,Orgánico,No,No,Desktop,23,13,12.32,7,53,98.0,28.21,44874.21
10710,33.0,Mujer,Antofagasta,Bronce,Referido,No,Sí,Desktop,21,11,6.78,4,62,54.0,28.37,19078.23
10711,35.0,Hombre,Puerto Montt,Oro,Email,No,Sí,Mobile,38,26,15.4,10,7,92.0,19.31,89738.86
10712,64.0,Mujer,Rancagua,Bronce,Orgánico,No,No,Mobile,9,1,8.35,6,33,63.0,30.17,42307.03
10713,61.0,Mujer,Antofagasta,Bronce,Orgánico,No,No,Mobile,23,20,11.3,7,85,77.0,37.76,45932.55
10714,28.0,Mujer,Temuco,Bronce,Email,No,No,Tablet,18,25,8.63,6,49,77.0,24.36,44878.71
10715,61.0,Mujer,Temuco,Plata,Referido,Sí,Sí,Tablet,26,9,10.9,5,30,80.0,34.81,70154.9
10716,39.0,Hombre,Rancagua,Premium,Instagram,No,Sí,Mobile,50,28,14.89,11,0,100.0,40.43,122804.99
10717,46.0,Hombre,Rancagua,Plata,Orgánico,No,No,Desktop,18,15,7.98,7,36,68.0,62.09,73760.48
10718,48.0,Hombre,Temuco,Premium,Instagram,No,No,Mobile,26,18,9.37,4,31,66.0,33.69,53668.1
10719,54.0,Hombre,Concepción,Bronce,Orgánico,No,Sí,Desktop,24,14,10.85,4,74,90.0,31.74,65759.64
10720,24.0,Mujer,Antofagasta,Plata,Orgánico,No,No,Mobile,12,13,5.86,10,51,100.0,42.55,26456.85
10721,44.0,Hombre,Concepción,Oro,Orgánico,No,Sí,Mobile,27,29,10.38,7,56,93.0,45.81,56436.91
10722,66.0,Hombre,Antofagasta,Premium,Referido,No,No,Desktop,31,14,5.84,3,55,72.0,33.17,65319.82
10723,62.0,Mujer,La Serena,Oro,Referido,No,Sí,Mobile,20,7,6.41,2,84,69.0,30.09,28969.94
10724,66.0,Hombre,Valparaíso,Premium,Google Ads,No,Sí,Desktop,42,25,9.31,4,63,,46.52,80641.18
10725,36.0,Hombre,Valparaíso,Bronce,Instagram,No,No,Desktop,15,12,6.65,2,61,51.0,41.81,14282.29
10726,45.0,Mujer,Santiago,Plata,Orgánico,No,Sí,Mobile,28,19,9.37,7,25,89.0,34.67,71750.63
10727,26.0,Hombre,La Serena,Premium,Orgánico,No,No,Desktop,37,26,11.23,8,12,90.0,34.55,89520.75
10728,25.0,Mujer,Rancagua,Oro,Orgánico,No,Sí,Mobile,35,27,10.57,5,96,59.0,42.82,48348.74
10729,36.0,Hombre,La Serena,Plata,Referido,No,No,Mobile,20,9,10.32,4,96,70.0,43.88,45758.77
10730,61.0,Mujer,Rancagua,Oro,Orgánico,No,No,Mobile,31,15,9.51,6,62,71.0,38.31,38855.43
10731,47.0,Mujer,Concepción,Bronce,Referido,No,Sí,Desktop,29,16,11.37,7,42,81.0,46.33,75429.09
10732,52.0,Mujer,Temuco,Plata,Google Ads,Sí,Sí,Mobile,31,20,14.43,11,2,100.0,23.82,83987.3
10733,70.0,Hombre,Temuco,Oro,Instagram,No,No,Desktop,28,23,6.51,8,83,95.0,29.88,67477.93
10734,56.0,Mujer,Concepción,Oro,Email,Sí,No,Desktop,38,28,11.49,4,28,82.0,23.38,73579.46
10735,23.0,Hombre,Concepción,Bronce,Google Ads,Sí,No,Mobile,22,15,11.49,9,47,100.0,26.37,63523.74
10736,69.0,Mujer,Santiago,Plata,Orgánico,No,No,Mobile,20,4,5.85,2,80,47.0,35.56,28888.33
10737,,Mujer,Valparaíso,Bronce,Google Ads,No,No,Mobile,15,1,9.1,7,22,76.0,36.29,54676.84
10738,63.0,Mujer,Puerto Montt,Premium,Orgánico,No,Sí,Mobile,24,16,9.41,10,44,100.0,18.87,86308.48
10739,33.0,Hombre,Puerto Montt,Plata,Orgánico,No,No,Desktop,14,19,10.4,3,96,57.0,29.47,11992.95
10740,60.0,Mujer,Santiago,Premium,Google Ads,No,No,Mobile,54,27,17.9,12,0,100.0,24.37,129058.28
10741,62.0,Hombre,Concepción,Bronce,EMAIL ,No,No,Mobile,17,13,11.26,5,46,79.0,31.91,32656.15
10742,29.0,Hombre,,Bronce,Instagram,No,No,Mobile,33,20,10.45,2,74,51.0,52.05,172431.04
10743,20.0,Hombre,Antofagasta,Bronce,Referido,Sí,No,Mobile,32,11,11.04,8,8,88.0,17.15,70973.1
10744,64.0,Mujer,Temuco,Plata,Google Ads,Sí,Sí,Mobile,36,28,11.5,6,21,90.0,36.66,73973.94
10745,,Otro,Rancagua,Plata,Referido,No,No,Mobile,22,11,10.06,5,66,76.0,52.11,60207.97
10746,62.0,Mujer,Concepción,Bronce,Referido,No,No,Desktop,17,12,8.02,5,59,69.0,28.38,44895.65
10747,66.0,Hombre,Concepción,Bronce,Instagram,No,No,Desktop,29,9,5.84,3,57,55.0,27.97,45419.94
10748,40.0,Hombre,Concepción,Bronce,Referido,Sí,No,Desktop,26,30,13.02,4,54,57.0,30.11,47656.16
10749,66.0,Mujer,La Serena,Plata,Instagram,No,No,Mobile,25,13,8.53,8,57,100.0,36.28,56276.1
10750,18.0,Hombre,Concepción,Oro,Google Ads,No,Sí,Desktop,36,13,7.53,5,74,64.0,41.9,49100.75
10751,30.0,Hombre,Temuco,Bronce,Email,No,No,Mobile,21,20,13.04,7,38,63.0,22.4,61275.43
10752,69.0,Mujer,Valparaíso,Oro,Orgánico,No,Sí,Desktop,17,22,9.88,6,29,92.0,28.0,70533.0
10753,59.0,Mujer,La Serena,Bronce,Referido,Sí,No,Desktop,24,20,13.48,1,61,59.0,36.6,49696.83
10754,51.0,Mujer,Valparaíso,Plata,Orgánico,Sí,No,Desktop,39,23,15.54,6,39,100.0,29.79,92057.52
10755,26.0,Hombre,Antofagasta,Plata,Referido,No,No,Tablet,39,15,8.45,9,13,86.0,23.05,48026.48
10756,49.0,Hombre,Santiago,Bronce,Orgánico,No,No,Desktop,13,4,3.75,3,64,31.0,28.72,20394.67
10757,54.0,Hombre,La Serena,Premium,Google Ads,No,Sí,Mobile,40,32,16.67,6,23,73.0,41.98,82493.43
10758,38.0,Hombre,Santiago,Bronce,Google Ads,No,No,Mobile,27,7,6.92,4,44,44.0,28.21,42349.22
10759,70.0,Mujer,Valparaíso,Oro,Instagram,No,Sí,Mobile,20,10,3.94,4,52,79.0,41.62,39875.53
10760,46.0,Hombre,santiago,Oro,Email,No,No,Mobile,25,18,6.89,8,46,89.0,24.68,47242.31
10761,20.0,Mujer,Rancagua,Premium,Instagram,No,Sí,Mobile,33,12,9.95,7,39,99.0,49.71,56365.22
10762,27.0,Hombre,Temuco,Premium,Orgánico,Sí,No,Mobile,29,28,8.09,9,36,100.0,26.82,81980.17
10763,36.0,Mujer,La Serena,Oro,Instagram,No,No,Mobile,32,17,9.32,8,34,87.0,37.43,47737.86
10764,52.0,Hombre,Temuco,Bronce,Orgánico,No,Sí,Mobile,22,4,5.21,8,50,89.0,26.02,49583.53
10765,23.0,Mujer,Antofagasta,Bronce,Orgánico,No,Sí,Tablet,29,13,11.23,7,19,79.0,21.81,59858.75
10766,64.0,Mujer,La Serena,Plata,Instagram,No,No,Tablet,22,4,10.98,8,49,87.0,30.72,41184.01
10767,38.0,Hombre,Concepción,Premium,Instagram,Sí,No,Mobile,54,34,11.21,8,0,100.0,38.96,104992.77
10768,52.0,Mujer,Antofagasta,Plata,Referido,No,Sí,Mobile,24,10,8.0,1,90,50.0,37.34,35884.28
10769,31.0,Mujer,Concepción,Oro,Orgánico,No,No,Mobile,46,18,14.63,10,16,100.0,14.89,104767.31
10770,37.0,Mujer,La Serena,Oro,Google Ads,No,No,Mobile,29,25,16.43,6,32,75.0,36.35,82217.83
10771,42.0,Hombre,Temuco,Plata,Instagram,No,Sí,Mobile,22,15,11.1,6,20,83.0,39.15,37369.12
10772,24.0,Hombre,Valparaíso,Bronce,Instagram,Sí,No,Desktop,32,20,7.8,11,42,100.0,24.84,72010.8
10773,,Hombre,Temuco,Premium,Instagram,No,No,Desktop,35,25,9.11,9,0,100.0,39.38,102239.55
10774,18.0,Hombre,Temuco,Plata,Email,Sí,No,Mobile,39,19,9.75,8,33,100.0,31.44,69869.16
10775,24.0,Mujer,Puerto Montt,Plata,Orgánico,No,Sí,Mobile,28,18,10.85,9,0,100.0,61.57,69583.86
10776,46.0,Mujer,Santiago,Bronce,Orgánico,Sí,No,Mobile,20,15,9.24,9,18,100.0,27.45,57007.73
10777,18.0,Hombre,Puerto Montt,Bronce,Google Ads,No,Sí,Mobile,27,17,8.58,9,17,75.0,36.96,47767.29
10778,24.0,Mujer,Concepción,Plata,Instagram,No,No,Desktop,38,17,15.7,9,46,91.0,19.04,80796.97
10779,62.0,Mujer,Temuco,Plata,Orgánico,No,No,Desktop,26,17,10.71,6,24,77.0,36.11,37345.28
10780,62.0,Mujer,Temuco,Bronce,Orgánico,Sí,Sí,Mobile,35,30,12.93,5,74,81.0,29.64,70557.46
10781,46.0,Hombre,Concepción,Plata,Google Ads,No,Sí,Mobile,33,26,11.73,7,68,80.0,33.98,50729.05
10782,35.0,Hombre,Rancagua,Oro,Email,No,No,Desktop,26,12,12.28,10,20,91.0,35.55,49423.3
10783,60.0,Hombre,Antofagasta,Oro,Referido,No,Sí,Mobile,27,20,12.39,3,39,56.0,26.4,50791.62
10784,59.0,Mujer,Valparaíso,Bronce,Referido,No,No,Desktop,16,26,15.53,6,20,73.0,26.14,25262.85
10785,27.0,Hombre,Santiago,Premium,Referido,Sí,No,Mobile,38,33,13.41,9,23,100.0,33.56,96950.23
10786,70.0,Hombre,Valparaíso,Bronce,Email,No,Sí,Mobile,29,11,6.34,4,71,56.0,31.9,31346.13
10787,63.0,Hombre,Temuco,Oro,Email,No,Sí,Mobile,28,9,8.7,2,45,52.0,31.03,60616.75
10788,35.0,Hombre,Valparaíso,Bronce,Email,No,No,Mobile,15,17,12.19,8,17,80.0,29.87,46694.59
10789,70.0,Mujer,Santiago,Bronce,Orgánico,No,No,Mobile,22,12,11.86,7,13,95.0,24.68,49954.11
10790,63.0,Hombre,Concepción,Premium,Google Ads,No,No,Mobile,40,21,11.89,5,35,74.0,33.41,92084.6
10791,59.0,Mujer,Rancagua,Bronce,Google Ads,No,No,Mobile,69,28,7.49,7,49,75.0,42.17,160532.52
10792,43.0,Hombre,,Plata,Orgánico,No,No,Mobile,22,26,12.26,5,72,62.0,38.14,32911.65
10793,61.0,Hombre,Santiago,Bronce,Orgánico,Sí,No,Mobile,25,13,12.65,6,43,80.0,53.28,55845.1
10794,44.0,Hombre,Antofagasta,Plata,Email,Sí,No,Mobile,35,24,12.16,9,0,100.0,36.26,85820.48
10795,39.0,Mujer,La Serena,Plata,Instagram,No,Sí,Mobile,20,14,12.0,4,19,80.0,49.44,46413.2
10796,57.0,Mujer,Valparaíso,Plata,Google Ads,No,No,Mobile,25,9,13.42,6,49,66.0,18.96,19765.58
10797,41.0,Mujer,La Serena,Bronce,Email,No,Sí,Desktop,10,11,13.25,8,90,74.0,27.69,35411.25
10798,47.0,Hombre,Valparaíso,Plata,Orgánico,No,No,Desktop,14,10,4.75,8,47,97.0,26.16,49326.87
10799,49.0,Hombre,Puerto Montt,Oro,Google Ads,No,Sí,Desktop,44,22,14.5,5,57,65.0,28.39,89965.91
10800,49.0,Hombre,Concepción,Plata,Instagram,No,No,Mobile,20,21,12.65,5,75,63.0,47.74,7279.66
10801,39.0,Mujer,Rancagua,Oro,Orgánico,No,Sí,Desktop,23,26,10.37,4,47,64.0,35.02,52187.21
10802,31.0,Hombre,Rancagua,Bronce,Google Ads,No,No,Desktop,24,17,6.32,6,85,51.0,42.3,52098.16
10803,40.0,Mujer,Concepción,Plata,Google Ads,Sí,No,DESKTOP,28,18,11.25,7,13,98.0,46.54,56976.05
10804,18.0,Mujer,Temuco,Bronce,Orgánico,No,Sí,Desktop,24,7,10.96,4,75,54.0,64.65,25891.61
10805,38.0,Hombre,Concepción,Premium,Instagram,No,Sí,Desktop,36,18,11.78,8,28,100.0,36.24,86553.72
10806,70.0,Hombre,Temuco,Plata,Referido,No,Sí,Desktop,27,23,7.77,9,43,96.0,28.99,79237.8
10807,45.0,Mujer,La Serena,Plata,Google Ads,No,No,Desktop,21,20,7.95,5,35,42.0,49.4,25328.82
10808,36.0,Hombre,Santiago,Premium,Email,No,No,Mobile,39,15,11.59,6,26,86.0,38.94,72931.48
10809,54.0,Hombre,Concepción,Bronce,Email,No,Sí,Mobile,21,21,9.54,6,49,74.0,25.37,56020.31
10810,39.0,Mujer,Antofagasta,Bronce,Orgánico,No,No,Mobile,15,11,10.02,4,79,54.0,57.78,39931.47
10811,47.0,Mujer,Concepción,Premium,Instagram,No,No,Mobile,41,23,13.42,9,46,91.0,37.51,92966.61
10812,51.0,Mujer,Rancagua,Premium,Orgánico,No,Sí,Tablet,41,31,12.91,8,20,100.0,35.6,75315.41
10813,39.0,Hombre,Temuco,Bronce,Referido,No,Sí,Mobile,24,19,11.71,8,57,77.0,37.41,25005.73
10814,,Mujer,Puerto Montt,Plata,Referido,No,No,Tablet,24,25,10.52,2,38,48.0,7.63,48869.15
10815,42.0,Mujer,Temuco,premium,Referido,No,No,Mobile,14,16,9.41,0,103,51.0,36.94,40214.14
10816,61.0,Hombre,La Serena,Oro,Google Ads,No,No,Desktop,34,22,11.61,5,44,74.0,12.75,63023.36
10817,25.0,Mujer,Santiago,Premium,Orgánico,No,No,Desktop,36,16,11.55,5,42,74.0,20.21,71590.87
10818,42.0,Mujer,Puerto Montt,Bronce,Email,No,No,Mobile,21,8,7.55,5,60,66.0,40.82,14978.78
10819,22.0,Hombre,Puerto Montt,Bronce,Instagram,No,No,Desktop,26,6,8.37,5,12,61.0,37.83,39876.47
10820,48.0,Hombre,La Serena,Plata,Instagram,No,Sí,Desktop,16,24,13.44,5,70,87.0,38.96,43584.86
10821,66.0,Hombre,Temuco,Plata,Google Ads,No,No,Mobile,15,6,5.2,4,28,,34.62,58263.32
10822,70.0,Hombre,Rancagua,Oro,Instagram,No,No,Mobile,28,23,12.21,7,29,97.0,20.13,78050.7
10823,19.0,Hombre,Antofagasta,Plata,Referido,No,No,Mobile,27,27,12.29,7,57,87.0,29.8,69514.09
10824,21.0,Mujer,Temuco,plata ,Referido,No,No,Mobile,7,11,4.32,3,54,47.0,43.15,31953.61
10825,43.0,Hombre,Temuco,Bronce,Referido,No,Sí,Desktop,8,19,9.71,4,61,57.0,37.81,30280.55
10826,36.0,Mujer,Concepción,Oro,Orgánico,No,No,Mobile,27,19,8.48,1,36,62.0,29.44,56575.76
10827,62.0,Hombre,Rancagua,Oro,Instagram,No,Sí,Mobile,19,20,13.78,4,37,88.0,22.62,68023.43
10828,56.0,Hombre,Antofagasta,Premium,Orgánico,No,Sí,Desktop,26,19,5.03,4,84,86.0,33.42,25755.06
10829,39.0,Hombre,Rancagua,Plata,Google Ads,Sí,No,Tablet,29,22,16.5,6,54,85.0,23.82,79854.69
10830,44.0,Hombre,Valparaíso,Premium,Referido,No,Sí,Desktop,40,36,19.27,9,23,100.0,26.04,96182.96
10831,44.0,Mujer,Temuco,Plata,Google Ads,No,No,Mobile,26,14,11.25,5,44,68.0,30.07,57405.15
10832,36.0,Mujer,Valparaíso,Plata,Google Ads,No,No,Mobile,31,19,11.92,7,32,69.0,24.11,78952.49
10833,69.0,Hombre,Puerto Montt,Oro,Orgánico,No,No,Desktop,26,13,9.53,6,37,59.0,24.29,75029.03
10834,57.0,Mujer,Rancagua,Oro,Referido,Sí,No,Desktop,22,11,10.74,7,11,100.0,30.14,60912.82
10835,37.0,Mujer,La Serena,Plata,Orgánico,Sí,No,Desktop,20,19,13.17,3,53,69.0,44.23,61347.25
10836,23.0,Hombre,Temuco,Plata,Google Ads,No,No,Desktop,19,15,9.45,7,21,87.0,24.48,48351.12
10837,44.0,Mujer,Valparaíso,Bronce,Referido,No,Sí,Desktop,16,8,9.25,4,82,46.0,27.66,23156.45
10838,41.0,Mujer,Antofagasta,Plata,Email,Sí,Sí,Desktop,34,13,10.57,10,0,100.0,34.91,69275.34
10839,27.0,Mujer,Puerto Montt,Plata,Google Ads,No,Sí,Mobile,31,21,3.58,5,21,72.0,24.0,55404.18
10840,41.0,Mujer,Rancagua,Plata,Google Ads,No,No,Mobile,26,14,5.6,6,79,68.0,18.03,42748.9
10841,40.0,Mujer,Valparaíso,Bronce,Instagram,Sí,No,Mobile,18,10,9.91,5,67,65.0,41.74,48173.42
10842,68.0,Otro,Temuco,Bronce,Orgánico,Sí,No,Mobile,12,17,11.16,7,28,87.0,21.33,72006.39
10843,44.0,Hombre,Concepción,Plata,Referido,Sí,Sí,Mobile,32,23,15.27,6,70,86.0,17.71,86196.02
10844,54.0,Mujer,Valparaíso,Plata,Instagram,Sí,Sí,Mobile,39,30,17.24,10,36,100.0,28.39,82080.48
10845,29.0,Mujer,Rancagua,Oro,Referido,Sí,No,Mobile,29,16,13.67,9,0,100.0,29.51,74868.92
10846,55.0,Mujer,Rancagua,Oro,Instagram,No,No,Desktop,35,20,14.91,8,0,99.0,32.02,61455.35
10847,65.0,Mujer,Concepción,Premium,Google Ads,Sí,No,Mobile,45,36,18.61,10,12,100.0,42.0,135864.94
10848,40.0,Mujer,Puerto Montt,Oro,Google Ads,No,No,Mobile,32,33,9.82,5,22,75.0,33.86,82541.22
10849,22.0,Hombre,Concepción,Plata,Instagram,No,No,Tablet,29,20,7.95,4,49,47.0,27.65,18851.91
10850,52.0,Hombre,La Serena,Oro,Google Ads,No,No,Desktop,24,5,7.04,9,29,96.0,22.15,54142.03
10851,66.0,Mujer,Rancagua,Oro,Google Ads,No,No,Mobile,36,23,7.66,7,56,90.0,38.0,45269.19
10852,42.0,Mujer,La Serena,Bronce,Google Ads,No,No,Mobile,23,19,7.1,5,38,67.0,38.9,61709.93
10853,22.0,Hombre,La Serena,Plata,Referido,No,Sí,Desktop,27,7,7.79,9,21,99.0,58.49,60940.49
10854,37.0,Otro,Concepción,Plata,Orgánico,No,Sí,Mobile,22,26,,8,64,80.0,36.97,64599.88
10855,20.0,Mujer,Temuco,Bronce,Email,No,Sí,Mobile,12,3,2.43,3,68,52.0,24.99,3000.0
10856,41.0,Mujer,La Serena,Premium,Email,No,Sí,Mobile,38,15,4.53,7,65,100.0,24.98,64558.84
10857,51.0,Mujer,Temuco,Oro,Google Ads,No,Sí,Tablet,28,17,12.21,3,50,68.0,29.19,57817.63
10858,30.0,Mujer,Santiago,Plata,Instagram,No,Sí,Desktop,32,28,6.77,8,22,81.0,30.08,76416.5
10859,18.0,Mujer,Temuco,Premium,Orgánico,Sí,No,DESKTOP,46,23,12.93,12,4,100.0,43.1,85811.0
10860,46.0,Hombre,La Serena,Bronce,Referido,Sí,Sí,Tablet,13,13,6.33,5,7,100.0,40.53,37091.02
10861,25.0,Hombre,Santiago,Oro,Email,No,No,Desktop,19,13,6.99,6,43,93.0,29.52,37440.25
10862,48.0,Mujer,Rancagua,Plata,Google Ads,No,No,Mobile,23,11,6.42,7,0,87.0,24.42,54627.07
10863,68.0,Hombre,Puerto Montt,Oro,Referido,No,Sí,Desktop,19,12,5.18,8,47,80.0,35.65,70002.76
10864,69.0,Hombre,Puerto Montt,Plata,Referido,No,Sí,Mobile,19,14,9.57,7,41,71.0,32.07,40012.37
10865,38.0,Mujer,Valparaíso,Bronce,Instagram,No,No,Mobile,19,6,4.44,5,25,61.0,26.14,50301.21
10866,37.0,Mujer,La Serena,Plata,Instagram,No,Sí,Mobile,15,17,7.68,4,45,78.0,35.95,50026.75
10867,27.0,Hombre,Santiago,Oro,Referido,No,No,Desktop,38,19,12.3,5,76,69.0,35.93,69692.08
10868,21.0,Hombre,Temuco,Premium,Email,No,Sí,Mobile,31,22,,10,10,100.0,44.84,85175.57
10869,20.0,Mujer,Temuco,Bronce,Orgánico,No,Sí,Mobile,17,8,6.52,3,51,60.0,36.4,46177.42
10870,45.0,Hombre,La Serena,Bronce,Orgánico,No,No,Mobile,30,19,7.56,7,40,89.0,40.6,33302.44
10871,24.0,Mujer,Rancagua,Oro,Instagram,No,No,Mobile,21,19,10.46,8,52,91.0,32.02,50520.64
10872,49.0,Otro,Puerto Montt,Plata,Google Ads,No,No,Desktop,26,14,9.2,6,36,85.0,23.01,58374.6
10873,55.0,Mujer,Rancagua,Bronce,Referido,No,No,Mobile,28,17,10.63,8,21,89.0,28.51,50124.32
10874,41.0,Mujer,Concepción,Plata,Referido,No,Sí,Mobile,33,7,9.57,1,77,28.0,44.0,50180.42
10875,60.0,Hombre,Temuco,Plata,Referido,No,No,Desktop,32,22,15.56,2,99,51.0,33.29,66069.3
10876,69.0,Mujer,Antofagasta,Plata,Orgánico,No,No,Mobile,23,3,8.02,5,29,59.0,45.99,32196.43
10877,58.0,Hombre,Puerto Montt,Bronce,Orgánico,No,No,Desktop,24,27,14.45,6,54,58.0,39.34,52859.92
10878,38.0,Mujer,Concepción,Bronce,Referido,No,Sí,Mobile,4,12,10.34,7,62,67.0,25.27,26126.76
10879,23.0,Hombre,Puerto Montt,Oro,Google Ads,Sí,No,Mobile,26,15,15.25,6,38,79.0,20.26,74747.43
10880,28.0,Mujer,Rancagua,Oro,Orgánico,No,No,Mobile,21,20,8.58,4,50,66.0,35.37,29666.03
10881,33.0,Mujer,,Bronce,Google Ads,No,No,Mobile,24,21,9.91,3,100,62.0,24.55,44101.5
10882,43.0,Hombre,Concepción,Plata,Google Ads,No,No,Desktop,13,17,8.37,6,18,73.0,24.92,60369.99
10883,62.0,Hombre,Concepción,Bronce,Google Ads,No,No,Mobile,14,4,6.56,7,58,88.0,28.6,34733.55
10884,48.0,Mujer,Concepción,Bronce,Referido,No,No,Desktop,29,21,12.42,4,39,61.0,28.91,34831.14
10885,29.0,Hombre,Rancagua,Plata,Referido,No,No,Tablet,26,18,9.24,6,16,86.0,26.24,57950.97
10886,50.0,Hombre,Puerto Montt,Plata,Instagram,Sí,Sí,Desktop,29,17,15.14,7,16,88.0,46.88,70101.23
10887,36.0,Mujer,Santiago,Bronce,Orgánico,No,No,Mobile,16,6,0.5,5,79,45.0,46.42,18599.33
